Code,ID,Replicate,Site,Day,Month,Year,Date,Latitude,Longitude,Zone,Type,Depth,Surveyors,Reef,Acanthastrea,Acropora,Alveopora,Astreopora,Caulastraea,Coscinaraea,Cyphastrea,Dendrophyllia,Diploastrea,Echinophyllia,Echinopora,Euphyllia,Favia,Favites,Fungia,Galaxea,Gardineroseris,Goniastrea,Goniopora,Heliofungia,Heliopora,Herpolitha,Hydnophora,Leptastrea,Leptoria,Leptoseris,Lithophyllon,Lobophyllia,Madracis,Merulina,Millepora,Montastraea,Montipora,Mycedium,Oulastrea,Oulophyllia,Oxypora,Pachyseris,Pavona,Pectinia,Physogyra,Platygyra,Plerogyra,Plesiastrea,Pocillopora,Podabacia,Polyphyllia,Porites,Psammocora,Pseudosiderastrea,Scapophyllia,Stylocoeniella,Symphyllia,Trachyphyllia,Tubastraea,Turbinaria,Unknown
LZ-W-D0-1993-8-16-T3,SGRET2095-3,3,LZ-W,16,8,1993,16/8/1993,1.224166667,103.8508333,Crest,Fringing,0,REST,Lazarus Island,0,0,0,15,0,0,10,0,0,0,0,0,44,16,0,14,0,0,0,0,0,0,6,0,0,0,0,0,0,21,0,0,0,0,0,0,16,39,8,98,0,25,0,0,0,15,0,44,0,0,36,0,0,0,0,0,0
LZ-W-D0-1993-8-16-T4,SGRET2095-4,4,LZ-W,16,8,1993,16/8/1993,1.224166667,103.8508333,Crest,Fringing,0,REST,Lazarus Island,0,56,0,53,0,0,23,0,0,91,0,0,31,0,12,9,0,132,0,0,0,19,15,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,71,38,0,41,0,0,0,14,0,17,0,0,0,0,0,0,0,0,0
LZ-W-D0-1993-8-16-T5,SGRET2095-5,5,LZ-W,16,8,1993,16/8/1993,1.224166667,103.8508333,Crest,Fringing,0,REST,Lazarus Island,0,0,0,0,0,0,0,0,57,0,0,0,12,44,0,10,0,0,0,0,0,0,12,0,0,0,0,0,0,150,0,21,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,38,0,0,0,0,36,0,0,0,0
LZ-W-D0-1997-9-9-T1,SGTMS0009-1,1,LZ-W,9,9,1997,9/9/1997,1.224166667,103.8508333,Crest,Fringing,0,REST,Lazarus Island,0,8,0,0,0,0,12,0,0,0,0,0,15,0,0,3,0,16,0,0,0,0,0,0,0,0,18,0,0,206,0,0,0,0,0,0,0,0,14,69,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
LZ-W-D0-1997-9-9-T2,SGTMS0009-2,2,LZ-W,9,9,1997,9/9/1997,1.224166667,103.8508333,Crest,Fringing,0,REST,Lazarus Island,0,0,0,0,0,0,0,0,164,0,85,5,0,0,0,0,0,17,10,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,61,40,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D0-1997-9-9-T3,SGTMS0009-3,3,LZ-W,9,9,1997,9/9/1997,1.224166667,103.8508333,Crest,Fringing,0,REST,Lazarus Island,0,0,17,0,0,0,0,0,0,0,0,0,7,57,34,0,0,0,10,0,0,0,0,0,0,0,0,9,0,21,0,0,0,0,0,0,0,14,25,132,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
LZ-W-D0-1997-9-9-T4,SGTMS0009-4,4,LZ-W,9,9,1997,9/9/1997,1.224166667,103.8508333,Crest,Fringing,0,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,9,0,22,22,0,0,0,16,0,0,0,0,0,0,14,0,8,0,0,0,0,0,3,131,141,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
LZ-W-D0-1997-9-9-T5,SGTMS0009-5,5,LZ-W,9,9,1997,9/9/1997,1.224166667,103.8508333,Crest,Fringing,0,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14,11,0,50,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,53,0,179,0,38,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
LZ-W-D0-2000-8-20-T1,SGTMS0061-1,1,LZ-W,20,8,2000,20/8/2000,1.224166667,103.8508333,Crest,Fringing,0,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,371,0,39,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D0-2000-8-20-T2,SGTMS0061-2,2,LZ-W,20,8,2000,20/8/2000,1.224166667,103.8508333,Crest,Fringing,0,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,163,0,0,0,0,0,0,21,63,0,123,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D0-2000-8-20-T3,SGTMS0061-3,3,LZ-W,20,8,2000,20/8/2000,1.224166667,103.8508333,Crest,Fringing,0,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,183,0,0,0,0,0,0,0,208,0,65,0,21,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
LZ-W-D0-2000-8-20-T4,SGTMS0061-4,4,LZ-W,20,8,2000,20/8/2000,1.224166667,103.8508333,Crest,Fringing,0,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,115,0,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,24,0,219,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D0-2000-8-20-T5,SGTMS0061-5,5,LZ-W,20,8,2000,20/8/2000,1.224166667,103.8508333,Crest,Fringing,0,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,8,15,0,5,0,8,0,0,0,0,0,0,9,0,0,0,0,70,0,0,0,0,0,0,0,0,0,159,0,22,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D10-1990-4-7-T1,SGRET2004-1,1,LZ-W,7,4,1990,7/4/1990,1.224166667,103.8508333,Slope,Fringing,10,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D10-1990-4-7-T2,SGRET2004-2,2,LZ-W,7,4,1990,7/4/1990,1.224166667,103.8508333,Slope,Fringing,10,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
LZ-W-D10-1990-4-7-T5,SGRET2004-5,5,LZ-W,7,4,1990,7/4/1990,1.224166667,103.8508333,Slope,Fringing,10,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D3-1990-4-10-T1,SGRET2002-1,1,LZ-W,10,4,1990,10/4/1990,1.224166667,103.8508333,Slope,Fringing,3,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,12,0,0,0,68,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
LZ-W-D3-1990-4-10-T2,SGRET2002-2,2,LZ-W,10,4,1990,10/4/1990,1.224166667,103.8508333,Slope,Fringing,3,REST,Lazarus Island,0,0,0,0,0,0,23,0,0,0,0,0,39,26,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,36,0,0,79,244,11,145,0,0,26,0,0,29,0,7,0,0,0,0,0,0,20,0,0
LZ-W-D3-1990-4-10-T3,SGRET2002-3,3,LZ-W,10,4,1990,10/4/1990,1.224166667,103.8508333,Slope,Fringing,3,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,32,13,0,0,5,19,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,19,0,0,18,268,0,29,0,0,0,0,0,0,0,16,42,0,0,0,0,0,0,0,0
LZ-W-D3-1990-4-10-T4,SGRET2002-4,4,LZ-W,10,4,1990,10/4/1990,1.224166667,103.8508333,Slope,Fringing,3,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,11,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0
LZ-W-D3-1990-4-10-T5,SGRET2002-5,5,LZ-W,10,4,1990,10/4/1990,1.224166667,103.8508333,Slope,Fringing,3,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
LZ-W-D3-1993-8-16-T1,SGRET2096-1,1,LZ-W,16,8,1993,16/8/1993,1.224166667,103.8508333,Slope,Fringing,3,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,19,0,0,39,0,16,0,0,59,0,0,0,0,0,11,0,0,0,0,0,36,0,0,30,31,0,0,0,62,14,208,0,0,27,0,0,0,0,9,0,0,0,0,0,9,0,0,0
LZ-W-D3-1993-8-16-T2,SGRET2096-2,2,LZ-W,16,8,1993,16/8/1993,1.224166667,103.8508333,Slope,Fringing,3,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,27,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,76,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D3-1993-8-16-T3,SGRET2096-3,3,LZ-W,16,8,1993,16/8/1993,1.224166667,103.8508333,Slope,Fringing,3,REST,Lazarus Island,0,0,0,19,0,0,0,0,0,0,0,0,8,0,0,0,0,88,0,0,0,0,10,0,0,0,0,0,0,72,0,0,0,6,0,0,0,121,0,97,0,0,18,0,0,0,0,80,0,0,87,0,0,0,0,0,0
LZ-W-D3-1993-8-16-T4,SGRET2096-4,4,LZ-W,16,8,1993,16/8/1993,1.224166667,103.8508333,Slope,Fringing,3,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,5,0,23,0,0,0,0,0,0,0,0,0
LZ-W-D3-1993-8-16-T5,SGRET2096-5,5,LZ-W,16,8,1993,16/8/1993,1.224166667,103.8508333,Slope,Fringing,3,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,20,0,0,0,0,36,0,159,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D3-1997-9-9-T1,SGTMS0010-1,1,LZ-W,9,9,1997,9/9/1997,1.224166667,103.8508333,Slope,Fringing,3,REST,Lazarus Island,0,0,0,0,0,15,0,0,0,30,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,20,0,0,0,0,0,0,0,50,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D3-1997-9-9-T2,SGTMS0010-2,2,LZ-W,9,9,1997,9/9/1997,1.224166667,103.8508333,Slope,Fringing,3,REST,Lazarus Island,0,0,0,0,0,24,0,0,0,48,0,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
LZ-W-D3-1997-9-9-T3,SGTMS0010-3,3,LZ-W,9,9,1997,9/9/1997,1.224166667,103.8508333,Slope,Fringing,3,REST,Lazarus Island,0,0,19,0,0,0,0,0,0,23,0,0,10,0,15,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,33,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
LZ-W-D3-1997-9-9-T4,SGTMS0010-4,4,LZ-W,9,9,1997,9/9/1997,1.224166667,103.8508333,Slope,Fringing,3,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,11,17,10,0,0,12,14,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D3-1997-9-9-T5,SGTMS0010-5,5,LZ-W,9,9,1997,9/9/1997,1.224166667,103.8508333,Slope,Fringing,3,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D3-2000-8-20-T1,SGTMS0062-1,1,LZ-W,20,8,2000,20/8/2000,1.224166667,103.8508333,Slope,Fringing,3,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,29,35,0,87,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
LZ-W-D3-2000-8-20-T2,SGTMS0062-2,2,LZ-W,20,8,2000,20/8/2000,1.224166667,103.8508333,Slope,Fringing,3,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,150,0,95,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
LZ-W-D3-2000-8-20-T3,SGTMS0062-3,3,LZ-W,20,8,2000,20/8/2000,1.224166667,103.8508333,Slope,Fringing,3,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,33,0,0,0,86,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D3-2000-8-20-T4,SGTMS0062-4,4,LZ-W,20,8,2000,20/8/2000,1.224166667,103.8508333,Slope,Fringing,3,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,7,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D3-2000-8-20-T5,SGTMS0062-5,5,LZ-W,20,8,2000,20/8/2000,1.224166667,103.8508333,Slope,Fringing,3,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,31,0,0,24,0,0,121,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0
LZ-W-D6-1990-4-24-T1,SGRET2003-1,1,LZ-W,24,4,1990,24/4/1990,1.224166667,103.8508333,Slope,Fringing,6,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D6-1990-4-24-T2,SGRET2003-2,2,LZ-W,24,4,1990,24/4/1990,1.224166667,103.8508333,Slope,Fringing,6,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D6-1990-4-24-T3,SGRET2003-3,3,LZ-W,24,4,1990,24/4/1990,1.224166667,103.8508333,Slope,Fringing,6,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D6-1990-4-24-T4,SGRET2003-4,4,LZ-W,24,4,1990,24/4/1990,1.224166667,103.8508333,Slope,Fringing,6,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D6-1990-4-24-T5,SGRET2003-5,5,LZ-W,24,4,1990,24/4/1990,1.224166667,103.8508333,Slope,Fringing,6,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D6-1993-8-16-T1,SGRET2097-1,1,LZ-W,16,8,1993,16/8/1993,1.224166667,103.8508333,Slope,Fringing,6,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
LZ-W-D6-1993-8-16-T2,SGRET2097-2,2,LZ-W,16,8,1993,16/8/1993,1.224166667,103.8508333,Slope,Fringing,6,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
LZ-W-D6-1993-8-16-T3,SGRET2097-3,3,LZ-W,16,8,1993,16/8/1993,1.224166667,103.8508333,Slope,Fringing,6,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D6-1993-8-16-T4,SGRET2097-4,4,LZ-W,16,8,1993,16/8/1993,1.224166667,103.8508333,Slope,Fringing,6,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,48,0,0,10,0,31,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,9,35,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
LZ-W-D6-1993-8-16-T5,SGRET2097-5,5,LZ-W,16,8,1993,16/8/1993,1.224166667,103.8508333,Slope,Fringing,6,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D6-1997-9-9-T1,SGTMS0011-1,1,LZ-W,9,9,1997,9/9/1997,1.224166667,103.8508333,Slope,Fringing,6,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D6-1997-9-9-T2,SGTMS0011-2,2,LZ-W,9,9,1997,9/9/1997,1.224166667,103.8508333,Slope,Fringing,6,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D6-1997-9-9-T3,SGTMS0011-3,3,LZ-W,9,9,1997,9/9/1997,1.224166667,103.8508333,Slope,Fringing,6,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D6-1997-9-9-T4,SGTMS0011-4,4,LZ-W,9,9,1997,9/9/1997,1.224166667,103.8508333,Slope,Fringing,6,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZ-W-D6-1997-9-9-T5,SGTMS0011-5,5,LZ-W,9,9,1997,9/9/1997,1.224166667,103.8508333,Slope,Fringing,6,REST,Lazarus Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RL-E-D0-1988-5-26-T1,SGRET1025-1,1,RL-E,26,5,1988,26/5/1988,1.160555556,103.7415278,Crest,Fringing,0,REST,Raffles Lighthouse,0,0,0,0,0,0,35,0,25,0,0,0,0,60,0,0,0,0,0,150,0,0,50,0,0,0,0,0,0,50,0,0,525,0,0,0,0,0,35,120,0,60,20,0,30,0,0,100,0,0,0,0,0,0,5,0,0
RL-E-D0-1988-5-26-T2,SGRET1025-2,2,RL-E,26,5,1988,26/5/1988,1.160555556,103.7415278,Crest,Fringing,0,REST,Raffles Lighthouse,0,0,0,0,0,0,170,0,0,0,0,0,0,15,0,365,0,0,0,210,0,0,40,0,0,0,0,0,0,80,0,0,245,0,0,0,0,0,30,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,70,0
RL-E-D0-1988-5-26-T3,SGRET1025-3,3,RL-E,26,5,1988,26/5/1988,1.160555556,103.7415278,Crest,Fringing,0,REST,Raffles Lighthouse,0,0,0,0,0,0,0,0,0,0,0,0,60,60,10,60,0,350,0,95,0,30,50,0,0,0,0,40,60,20,0,30,420,0,0,0,0,0,30,105,0,0,0,0,30,0,0,30,220,0,30,0,0,0,0,0,0
RL-E-D0-1988-5-26-T4,SGRET1025-4,4,RL-E,26,5,1988,26/5/1988,1.160555556,103.7415278,Crest,Fringing,0,REST,Raffles Lighthouse,0,0,0,0,0,0,0,0,0,0,0,0,50,0,30,40,0,150,0,30,0,0,10,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,20,0,0,0,0,90,0,0,330,130,0,0,0,0,0,0,0,0
RL-E-D0-1988-5-26-T5,SGRET1025-5,5,RL-E,26,5,1988,26/5/1988,1.160555556,103.7415278,Crest,Fringing,0,REST,Raffles Lighthouse,0,85,0,0,0,0,0,0,0,0,5,0,10,70,0,15,0,220,0,80,0,0,20,0,0,0,0,0,0,0,0,0,709,20,0,0,95,0,0,155,0,10,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
RL-E-D0-1991-10-23-T1,SGRET2009-1,1,RL-E,23,10,1991,23/10/1991,1.160555556,103.7415278,Slope,Fringing,0,REST,Raffles Lighthouse,0,75,0,0,0,0,0,0,0,0,0,0,0,4,11,36,0,60,25,174,0,0,50,0,0,0,0,0,0,73,90,0,775,0,0,0,0,24,45,40,0,117,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
RL-E-D0-1991-10-23-T2,SGRET2009-2,2,RL-E,23,10,1991,23/10/1991,1.160555556,103.7415278,Slope,Fringing,0,REST,Raffles Lighthouse,0,107,0,0,0,0,13,0,0,0,0,0,0,27,21,25,0,0,20,38,0,0,60,0,0,0,0,0,0,76,79,0,617,25,0,0,0,0,45,41,0,0,0,0,34,0,0,131,0,0,0,0,0,0,0,0,0
RL-E-D0-1991-10-23-T3,SGRET2009-3,3,RL-E,23,10,1991,23/10/1991,1.160555556,103.7415278,Slope,Fringing,0,REST,Raffles Lighthouse,24,238,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,60,0,30,0,0,48,0,0,0,0,0,0,0,0,0,932,20,0,0,0,0,0,42,0,48,0,0,20,0,0,82,0,0,15,0,0,0,0,0,0
RL-E-D0-1991-10-23-T4,SGRET2009-4,4,RL-E,23,10,1991,23/10/1991,1.160555556,103.7415278,Slope,Fringing,0,REST,Raffles Lighthouse,0,172,0,0,0,0,0,0,0,0,0,0,0,53,13,94,0,35,0,266,0,8,18,0,0,0,0,0,0,133,0,0,565,0,0,0,0,0,0,38,0,0,0,0,38,0,0,30,18,0,0,0,87,0,0,0,0
RL-E-D0-1991-10-23-T5,SGRET2009-5,5,RL-E,23,10,1991,23/10/1991,1.160555556,103.7415278,Slope,Fringing,0,REST,Raffles Lighthouse,0,0,15,0,0,0,0,0,0,0,0,0,0,69,0,414,0,32,0,296,0,0,81,0,0,0,0,0,0,0,0,0,342,0,0,0,0,0,50,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0
RL-E-D0-1993-8-4-T1,SGRET2080-1,1,RL-E,4,8,1993,4/8/1993,1.160555556,103.7415278,Crest,Fringing,0,REST,Raffles Lighthouse,0,68,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,49,37,281,0,0,0,0,34,0,0,27,0,66,42,0,615,0,0,0,0,145,21,14,0,60,0,0,65,0,0,75,9,0,0,0,29,0,4,7,0
RL-E-D0-1993-8-4-T2,SGRET2080-2,2,RL-E,4,8,1993,4/8/1993,1.160555556,103.7415278,Crest,Fringing,0,REST,Raffles Lighthouse,0,201,0,0,0,0,0,0,0,15,74,0,0,53,0,10,0,41,0,27,0,0,55,0,0,0,0,0,0,66,0,0,472,0,0,0,0,36,0,11,0,23,0,0,0,34,0,87,0,0,0,0,0,0,0,57,0
RL-E-D0-1993-8-4-T3,SGRET2080-3,3,RL-E,4,8,1993,4/8/1993,1.160555556,103.7415278,Crest,Fringing,0,REST,Raffles Lighthouse,0,71,0,0,0,0,20,0,0,9,0,0,0,53,0,120,0,0,0,41,0,0,25,0,0,0,0,0,0,39,0,0,638,0,0,0,90,0,8,71,0,98,0,0,0,0,0,47,0,0,0,0,32,0,0,0,0
RL-E-D0-1993-8-4-T4,SGRET2080-4,4,RL-E,4,8,1993,4/8/1993,1.160555556,103.7415278,Crest,Fringing,0,REST,Raffles Lighthouse,0,27,0,0,0,0,0,0,0,99,72,0,0,32,0,7,0,21,0,248,0,0,9,0,0,0,0,0,0,73,0,0,465,0,0,0,14,48,0,67,0,38,0,0,69,0,0,117,0,0,10,0,19,0,0,0,0
RL-E-D0-1993-8-4-T5,SGRET2080-5,5,RL-E,4,8,1993,4/8/1993,1.160555556,103.7415278,Crest,Fringing,0,REST,Raffles Lighthouse,0,63,0,0,0,0,0,0,0,0,69,0,0,0,0,445,13,0,0,264,0,0,82,0,0,0,0,0,0,15,0,0,292,0,0,0,0,0,0,78,0,33,0,0,0,0,0,158,0,0,0,0,49,0,0,0,0
RL-E-D0-1997-10-29-T1,SGTMS0017-1,1,RL-E,29,10,1997,29/10/1997,1.160555556,103.7415278,Crest,Fringing,0,REST,Raffles Lighthouse,0,33,0,0,0,0,0,0,0,0,41,13,0,6,0,16,0,51,0,0,0,0,7,0,3,0,0,0,0,18,0,0,259,0,0,57,0,11,0,11,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0
RL-E-D0-1997-10-29-T2,SGTMS0017-2,2,RL-E,29,10,1997,29/10/1997,1.160555556,103.7415278,Crest,Fringing,0,REST,Raffles Lighthouse,0,7,0,0,0,0,12,0,0,0,0,0,10,0,0,4,0,27,0,0,0,0,0,0,11,0,0,0,0,95,0,6,367,0,0,0,0,33,0,32,0,0,0,0,14,0,0,38,0,0,0,0,0,0,2,0,0
