Code,ID,Location,Site,Day,Month,Year,Date,Latitude,Longitude,Zone,Type,Depth,Replicate,Surveyors,Acanthastrea,Acropora,Alveopora,Astreopora,Caulastraea,Cladopsammia,Coscinaraea,Ctenactis,Cycloseris,Cyphastrea,Diploastrea,Dipsastraea,Echinophyllia,Echinopora,Euphyllia,Favites,Fungia,Galaxea,Goniastrea,Goniopora,Heliofungia,Heliopora,Herpolitha,Hydnophora,Isopora,Leptastrea,Leptoria,Leptoseris,Lithophyllon,Lobactis,Lobophyllia,Madracis,Merulina,Micromussa,Millepora,Montipora,Mycedium,Oulastrea,Oulophyllia,Oxypora,Pachyseris,Pavona,Pectinia,Physogyra,Platygyra,Plerogyra,Plesiastrea,Pleuractis,Pocillopora,Podabacia,Polyphyllia,Porites,Psammocora,Pseudosiderastrea,Scapophyllia,Stylocoeniella,Trachyphyllia,Tubastraea,Turbinaria,Unknown
HA-W-D3-2019-9-18-T5,HA-W-2019-9-18-T5,Pulau Hantu,HA-W,18,9,2019,18/09/2019,1.227255556,103.7468917,Crest,Fringing,3,5,"DH, SC, SJ, JF",0,0,0,0,0,0,0,0,0,25,0,39,0,0,0,29,0,0,123,28,0,0,0,0,0,0,0,0,20,0,0,0,171,0,0,0,0,0,0,0,0,15,27,0,10,164,0,0,0,0,0,21,3,0,0,0,0,0,0,0
HA-W-D3-2020-6-25-T1,HA-W-2020-6-25-T1,Pulau Hantu,HA-W,25,6,2020,25/06/2020,1.227255,103.746892,Crest,Fringing,3,1,"DH, SJ, AD",0,0,0,0,0,0,0,0,0,12,0,18,64,0,0,0,0,105,33,1015,0,0,0,25,0,0,0,0,0,0,8,0,90,0,0,0,0,0,0,0,59,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HA-W-D3-2020-6-25-T2,HA-W-2020-6-25-T2,Pulau Hantu,HA-W,25,6,2020,25/06/2020,1.227255,103.746892,Crest,Fringing,3,2,"DH, SJ, AD",0,200,0,0,0,0,0,0,0,0,0,10,40,0,0,0,0,145,18,200,0,0,0,0,0,0,0,0,0,0,52,0,258,0,0,0,0,0,0,0,95,0,95,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HA-W-D3-2020-6-25-T3,HA-W-2020-6-25-T3,Pulau Hantu,HA-W,25,6,2020,25/06/2020,1.227255,103.746892,Crest,Fringing,3,3,"DH, SJ, AD",0,0,0,83,0,0,0,0,0,0,0,17,0,0,92,0,0,352,72,249,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,16,43,0,0,0,65,0,25,0,25,0,0,0,0,24,0,45,0,0,0,0,0,0,0,0
HA-W-D3-2020-6-25-T4,HA-W-2020-6-25-T4,Pulau Hantu,HA-W,25,6,2020,25/06/2020,1.227255,103.746892,Crest,Fringing,3,4,"DH, SJ, AD",0,0,0,12,0,0,0,0,0,0,100,9,0,0,52,0,0,0,64,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,30,68,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,109,0
HA-W-D3-2020-6-25-T5,HA-W-2020-6-25-T5,Pulau Hantu,HA-W,25,6,2020,25/06/2020,1.227255,103.746892,Crest,Fringing,3,5,"DH, SJ, AD",0,0,0,0,0,0,0,0,0,30,0,25,0,26,0,6,17,0,0,237,0,0,0,0,0,0,0,0,15,0,0,0,106,0,0,0,0,3,0,0,195,0,40,0,0,5,0,13,0,0,0,70,27,0,0,0,0,0,0,0
HA-W-D3-2020-9-25-T1,HA-W-2020-9-25-T1,Pulau Hantu,HA-W,25,9,2020,25/09/2020,1.227255,103.746892,Crest,Fringing,3,1,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",0,0,0,128,0,0,0,0,0,0,0,25,0,276,0,19,0,0,0,367,0,0,0,0,0,0,0,0,0,0,21,0,132,0,0,0,0,0,0,0,64,17,24,0,0,0,0,0,0,15,0,32,13,0,0,0,0,0,0,0
HA-W-D3-2020-9-25-T2,HA-W-2020-9-25-T2,Pulau Hantu,HA-W,25,9,2020,25/09/2020,1.227255,103.746892,Crest,Fringing,3,2,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",0,0,0,27,0,0,0,0,0,22,0,4,0,45,0,10,0,0,91,51,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,3,0,0,279,11,100,0,22,0,0,0,0,20,0,15,0,0,0,0,0,0,0,0
HA-W-D3-2020-9-25-T3,HA-W-2020-9-25-T3,Pulau Hantu,HA-W,25,9,2020,25/09/2020,1.227255,103.746892,Crest,Fringing,3,3,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",0,0,0,15,0,0,0,0,0,37,0,22,10,128,0,30,0,5,93,0,0,0,0,0,0,0,0,0,0,0,22,0,339,0,0,0,0,0,0,0,0,20,59,0,15,4,0,0,0,0,0,67,10,0,0,0,0,0,0,0
HA-W-D3-2020-9-25-T4,HA-W-2020-9-25-T4,Pulau Hantu,HA-W,25,9,2020,25/09/2020,1.227255,103.746892,Crest,Fringing,3,4,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",62,0,0,0,0,0,0,0,0,33,9,4,0,35,7,0,0,16,32,437,0,0,0,0,0,0,0,0,0,0,9,0,48,0,0,0,0,0,0,0,46,0,32,0,19,0,0,0,0,0,0,19,10,0,0,0,0,0,0,0
HA-W-D3-2020-9-25-T5,HA-W-2020-9-25-T5,Pulau Hantu,HA-W,25,9,2020,25/09/2020,1.227255,103.746892,Crest,Fringing,3,5,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",0,0,0,0,0,0,0,0,0,15,0,0,0,32,0,13,0,33,21,176,0,0,15,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,157,0,53,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
HP-E-D3-2016-10-10-T1,HP-E-2016-10-10-T1,Hantu Patch,HP-E,10,10,2016,10/10/2016,1.226466667,103.7462,Crest,Patch,3,1,DH,0,0,0,0,0,0,0,0,0,72,0,14,0,0,0,0,0,0,0,0,0,0,22,40,0,0,0,0,5,0,20,0,155,0,0,0,0,0,0,0,0,0,108,0,5,36,4,0,0,78,0,0,5,0,0,0,0,0,50,0
HP-E-D3-2016-10-10-T2,HP-E-2016-10-10-T2,Hantu Patch,HP-E,10,10,2016,10/10/2016,1.226466667,103.7462,Crest,Patch,3,2,DH,0,0,0,30,0,0,0,0,0,26,0,36,0,85,0,16,0,0,149,0,0,0,0,20,0,0,0,0,0,0,30,0,104,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HP-E-D3-2016-10-10-T3,HP-E-2016-10-10-T3,Hantu Patch,HP-E,10,10,2016,10/10/2016,1.226466667,103.7462,Crest,Patch,3,3,DH,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,9,115,0,0,35,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,40,80,0,48,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
HP-E-D3-2016-10-10-T4,HP-E-2016-10-10-T4,Hantu Patch,HP-E,10,10,2016,10/10/2016,1.226466667,103.7462,Crest,Patch,3,4,DH,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,10,130,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,20,0,0,17,0,25,50,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0
HP-E-D3-2016-10-10-T5,HP-E-2016-10-10-T5,Hantu Patch,HP-E,10,10,2016,10/10/2016,1.226466667,103.7462,Crest,Patch,3,5,DH,0,0,0,116,0,0,0,0,0,0,0,0,0,19,0,0,0,25,40,0,0,0,0,0,0,0,0,0,0,0,38,0,150,0,0,21,30,0,0,0,0,0,40,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
HP-E-D3-2018-10-11-T1,HP-E-2018-10-11-T1,Hantu Patch,HP-E,11,10,2018,11/10/2018,1.226466667,103.7462,Crest,Patch,3,1,SC,0,0,0,0,0,0,0,0,0,32,0,45,0,124,0,0,26,89,45,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,17,23,0,137,0,37,42,0,0,0,15,0,0,0,0,0,0,0,0,0,0
HP-E-D3-2018-10-11-T2,HP-E-2018-10-11-T2,Hantu Patch,HP-E,11,10,2018,11/10/2018,1.226466667,103.7462,Crest,Patch,3,2,SC,0,0,0,0,0,0,0,26,0,10,0,0,0,66,0,0,16,88,0,0,0,0,15,14,0,0,0,0,29,0,3,0,114,0,0,0,32,0,0,0,20,0,45,0,0,0,0,0,18,22,0,0,0,0,0,0,0,0,0,0
HP-E-D3-2018-10-11-T3,HP-E-2018-10-11-T3,Hantu Patch,HP-E,11,10,2018,11/10/2018,1.226466667,103.7462,Crest,Patch,3,3,SC,0,0,0,0,0,0,0,0,0,0,0,5,0,85,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0
HP-E-D3-2018-10-11-T4,HP-E-2018-10-11-T4,Hantu Patch,HP-E,11,10,2018,11/10/2018,1.226466667,103.7462,Crest,Patch,3,4,SC,0,36,0,0,0,0,0,0,0,0,26,48,16,0,0,0,13,60,0,13,0,0,0,63,0,0,0,0,0,0,7,0,107,0,0,0,27,0,0,2,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HP-E-D3-2018-10-11-T5,HP-E-2018-10-11-T5,Hantu Patch,HP-E,11,10,2018,11/10/2018,1.226466667,103.7462,Crest,Patch,3,5,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,33,53,7,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,16,0,37,0,13,27,0,0,3,6,0,0,0,0,0,0,0,0,0,0
HP-W-D3-2016-12-9-T1,HP-W-2016-12-9-T1,Hantu Patch,HP-W,9,12,2016,9/12/2016,1.227269444,103.7453972,Crest,Patch,3,1,"SC, JW",0,11,0,13,0,0,0,0,0,49,0,15,0,0,0,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HP-W-D3-2016-12-9-T2,HP-W-2016-12-9-T2,Hantu Patch,HP-W,9,12,2016,9/12/2016,1.227269444,103.7453972,Crest,Patch,3,2,"SC, JW",0,0,0,0,0,0,0,0,0,57,3,0,80,0,0,12,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,37,0,0,0,0,0,0,0,139,0,114,19,17,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
HP-W-D3-2016-12-9-T3,HP-W-2016-12-9-T3,Hantu Patch,HP-W,9,12,2016,9/12/2016,1.227269444,103.7453972,Crest,Patch,3,3,"SC, JW",0,0,0,0,0,0,0,0,0,14,0,0,92,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,15,0,0,0,46,0,149,0,32,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
HP-W-D3-2016-12-9-T4,HP-W-2016-12-9-T4,Hantu Patch,HP-W,9,12,2016,9/12/2016,1.227269444,103.7453972,Crest,Patch,3,4,"SC, JW",0,0,0,0,0,0,0,0,0,16,0,41,57,0,0,13,0,0,17,35,0,0,0,2,0,0,0,0,13,0,5,0,7,0,0,0,22,0,0,0,24,0,63,0,0,0,0,0,0,41,0,24,0,0,0,0,0,0,0,0
HP-W-D3-2016-12-9-T5,HP-W-2016-12-9-T5,Hantu Patch,HP-W,9,12,2016,9/12/2016,1.227269444,103.7453972,Crest,Patch,3,5,"SC, JW",0,0,0,55,0,0,0,10,0,10,0,13,5,0,0,67,0,0,15,0,0,0,0,10,0,0,0,0,14,0,72,0,88,0,0,0,0,0,0,0,103,65,66,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0
JO-S-D3-2016-5-16-T1,JO-S-2016-5-16-T1,Pulau Jong,JO-S,16,5,2016,16/05/2016,1.214027778,103.7874889,Crest,Fringing,3,1,DH,0,0,0,125,0,0,0,0,0,0,140,15,20,0,0,20,0,0,95,40,0,0,0,0,0,0,0,0,0,0,30,0,55,0,0,18,0,0,10,50,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0
JO-S-D3-2016-5-16-T2,JO-S-2016-5-16-T2,Pulau Jong,JO-S,16,5,2016,16/05/2016,1.214027778,103.7874889,Crest,Fringing,3,2,DH,0,0,0,0,0,0,0,0,0,0,0,10,100,225,0,50,0,0,55,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,50,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
JO-S-D3-2016-5-16-T3,JO-S-2016-5-16-T3,Pulau Jong,JO-S,16,5,2016,16/05/2016,1.214027778,103.7874889,Crest,Fringing,3,3,DH,0,0,0,0,0,0,0,0,0,3,15,103,130,0,0,85,0,0,15,0,0,0,15,0,0,0,0,0,5,0,0,0,30,0,0,0,10,0,0,0,75,98,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JO-S-D3-2016-5-16-T4,JO-S-2016-5-16-T4,Pulau Jong,JO-S,16,5,2016,16/05/2016,1.214027778,103.7874889,Crest,Fringing,3,4,DH,0,0,0,0,0,0,0,0,0,0,0,34,0,35,0,22,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,283,110,0,0,26,70,0,141,0,52,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0
JO-S-D3-2016-5-16-T5,JO-S-2016-5-16-T5,Pulau Jong,JO-S,16,5,2016,16/05/2016,1.214027778,103.7874889,Crest,Fringing,3,5,DH,0,0,0,0,0,0,0,0,0,8,0,20,0,0,17,0,0,0,43,11,0,0,0,0,0,0,0,0,0,0,5,0,20,0,0,0,55,0,0,122,50,116,279,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JO-S-D3-2018-9-25-T1,JO-S-2018-9-25-T1,Pulau Jong,JO-S,25,9,2018,25/09/2018,1.214027778,103.7874889,Crest,Fringing,3,1,"DH, SC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,7,74,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,15,0,0,0,25,65,66,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JO-S-D3-2018-9-25-T2,JO-S-2018-9-25-T2,Pulau Jong,JO-S,25,9,2018,25/09/2018,1.214027778,103.7874889,Crest,Fringing,3,2,"DH, SC",0,0,0,0,0,0,0,0,0,0,0,37,51,0,0,0,0,0,54,29,0,0,0,0,0,0,0,0,0,0,6,0,65,0,0,0,0,0,0,0,78,0,54,0,101,0,0,0,0,0,0,12,0,0,0,0,0,0,5,0
JO-S-D3-2018-9-25-T3,JO-S-2018-9-25-T3,Pulau Jong,JO-S,25,9,2018,25/09/2018,1.214027778,103.7874889,Crest,Fringing,3,3,"DH, SC",0,0,0,0,0,0,0,0,0,0,46,0,0,89,0,52,0,0,20,5,0,0,0,0,0,0,0,0,0,0,28,0,246,0,0,0,11,0,0,0,93,75,51,0,42,0,0,0,0,0,0,84,0,0,0,0,0,0,15,0
JO-S-D3-2018-9-25-T4,JO-S-2018-9-25-T4,Pulau Jong,JO-S,25,9,2018,25/09/2018,1.214027778,103.7874889,Crest,Fringing,3,4,"DH, SC",22,22,0,0,0,0,0,0,0,22,0,21,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,41,0,13,0,0,10,26,0,0,0,0,0,38,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
JO-S-D3-2018-9-25-T5,JO-S-2018-9-25-T5,Pulau Jong,JO-S,25,9,2018,25/09/2018,1.214027778,103.7874889,Crest,Fringing,3,5,"DH, SC",0,0,0,0,0,0,0,0,0,39,120,21,88,0,0,40,0,10,10,20,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,61,0,63,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
JO-S-D3-2019-10-12-T1,JO-S-2019-10-12-T1,Pulau Jong,JO-S,12,10,2019,12/10/2019,1.214027778,103.7874889,Crest,Fringing,3,1,"DH, CM",0,0,0,0,0,0,0,0,0,0,0,32,62,0,0,10,0,5,98,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,5,0,0,0,0,0,115,0,60,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
JO-S-D3-2019-10-12-T2,JO-S-2019-10-12-T2,Pulau Jong,JO-S,12,10,2019,12/10/2019,1.214027778,103.7874889,Crest,Fringing,3,2,"DH, CM",0,0,0,0,0,0,0,7,0,10,0,0,0,110,0,81,0,0,21,27,0,0,0,0,0,0,0,0,0,0,21,0,242,0,0,0,22,0,0,0,0,0,81,0,144,0,0,0,0,18,0,15,0,0,0,0,0,0,20,0
JO-S-D3-2019-10-12-T3,JO-S-2019-10-12-T3,Pulau Jong,JO-S,12,10,2019,12/10/2019,1.214027778,103.7874889,Crest,Fringing,3,3,"DH, CM",0,0,0,0,0,0,0,0,0,5,25,26,0,0,0,18,0,0,107,25,0,0,0,27,0,0,0,0,10,0,12,0,20,0,0,0,45,0,0,0,0,140,105,0,25,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0
JO-S-D3-2019-10-12-T4,JO-S-2019-10-12-T4,Pulau Jong,JO-S,12,10,2019,12/10/2019,1.214027778,103.7874889,Crest,Fringing,3,4,"DH, CM",0,0,0,0,0,0,0,0,0,18,83,0,0,0,0,17,0,0,107,123,0,0,0,0,0,0,0,0,0,0,10,0,45,0,0,0,84,0,0,0,0,75,40,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,25,0
JO-S-D3-2019-10-12-T5,JO-S-2019-10-12-T5,Pulau Jong,JO-S,12,10,2019,12/10/2019,1.214027778,103.7874889,Crest,Fringing,3,5,"DH, CM",0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,24,0,0,0,0,0,0,0,10,0,0,0,0,0,0,62,0,299,0,0,0,54,0,0,0,0,81,35,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KU-NE-D3-2016-12-22-T1,KU-NE-2016-12-22-T1,Kusu,KU-NE,22,12,2016,22/12/2016,1.225680556,103.8599028,Crest,Fringing,3,1,DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,85,0,0,0,27,0,13,0,30,0,0,0,0,0,0,10,80,0,0,0,0,0,0,0
KU-NE-D3-2016-12-22-T2,KU-NE-2016-12-22-T2,Kusu,KU-NE,22,12,2016,22/12/2016,1.225680556,103.8599028,Crest,Fringing,3,2,DH,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,20,25,0,0,0,217,0,0,0,0,0,0,11,0,53,0,0,0,39,0,0,0,178,0,20,0,0,0,0,0,0,45,0,26,55,0,0,0,0,0,0,0
KU-NE-D3-2016-12-22-T3,KU-NE-2016-12-22-T3,Kusu,KU-NE,22,12,2016,22/12/2016,1.225680556,103.8599028,Crest,Fringing,3,3,DH,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,5,0,0,0,37,0,0,55,20,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,10,0
KU-NE-D3-2016-12-22-T4,KU-NE-2016-12-22-T4,Kusu,KU-NE,22,12,2016,22/12/2016,1.225680556,103.8599028,Crest,Fringing,3,4,DH,0,0,0,0,0,0,0,0,0,0,90,7,25,0,0,30,0,0,0,63,0,0,0,0,0,0,0,0,0,0,63,0,59,0,0,0,15,0,0,11,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,40,0
KU-NE-D3-2016-12-22-T5,KU-NE-2016-12-22-T5,Kusu,KU-NE,22,12,2016,22/12/2016,1.225680556,103.8599028,Crest,Fringing,3,5,DH,0,0,0,0,0,0,0,0,0,0,0,24,19,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,15,0,9,0,0,0,25,0,0,0,81,0,65,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
KU-NE-D3-2017-10-3-T1,KU-NE-2017-10-3-T1,Kusu,KU-NE,3,10,2017,3/10/2017,1.225680556,103.8599028,Crest,Fringing,3,1,"DW, WT, KK, SQ",0,0,0,0,0,0,0,0,0,0,32,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,157,0,0,0,0,0,0,11,0,18,0,0,0,0,0,0,185,0,0,0,0,0,0,162,0
KU-NE-D3-2017-10-3-T2,KU-NE-2017-10-3-T2,Kusu,KU-NE,3,10,2017,3/10/2017,1.225680556,103.8599028,Crest,Fringing,3,2,"DW, WT, KK, SQ",0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,2,0,0,0,62,0,0,0,108,0,0,0,0,0,0,24,0,69,0,0,53,0,0,0,0,0,0,9,0,31,0,0,0,0,117,0,0,0,0,0,0,0,0,8,0
KU-NE-D3-2017-10-3-T3,KU-NE-2017-10-3-T3,Kusu,KU-NE,3,10,2017,3/10/2017,1.225680556,103.8599028,Crest,Fringing,3,3,"DW, WT, KK, SQ",26,0,0,0,0,0,0,35,0,0,0,62,0,0,0,23,0,6,36,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,23,0,0,0,0,0,0,25,0
KU-NE-D3-2017-10-3-T4,KU-NE-2017-10-3-T4,Kusu,KU-NE,3,10,2017,3/10/2017,1.225680556,103.8599028,Crest,Fringing,3,4,"DW, WT, KK, SQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
KU-NE-D3-2017-10-3-T5,KU-NE-2017-10-3-T5,Kusu,KU-NE,3,10,2017,3/10/2017,1.225680556,103.8599028,Crest,Fringing,3,5,"DW, WT, KK, SQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KU-NE-D3-2018-5-25-T1,KU-NE-2018-5-25-T1,Kusu,KU-NE,25,5,2018,25/05/2018,1.225680556,103.8599028,Crest,Fringing,3,1,"DH, SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,10,0,0,170,0,42,0,0,0,44,0
KU-NE-D3-2018-5-25-T2,KU-NE-2018-5-25-T2,Kusu,KU-NE,25,5,2018,25/05/2018,1.225680556,103.8599028,Crest,Fringing,3,2,"DH, SJ",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,5,8,0,0,0,0,0,0,232,0,0,0,0,45,0,26,0,0,0,0,0,0,0,132,0,0,25,30,0,80,0,0,0,0,0,0,15,131,0,0,0,0,0,0,0
KU-NE-D3-2018-5-25-T3,KU-NE-2018-5-25-T3,Kusu,KU-NE,25,5,2018,25/05/2018,1.225680556,103.8599028,Crest,Fringing,3,3,"DH, SJ",0,0,0,0,0,0,0,0,0,0,0,20,10,38,0,80,0,0,71,25,0,0,0,25,0,0,0,0,0,0,118,0,190,0,0,0,0,0,0,0,55,0,0,0,69,0,0,0,0,0,0,100,0,0,0,0,0,0,50,0
KU-NE-D3-2018-5-25-T4,KU-NE-2018-5-25-T4,Kusu,KU-NE,25,5,2018,25/05/2018,1.225680556,103.8599028,Crest,Fringing,3,4,"DH, SJ",0,0,0,0,0,0,0,0,0,0,0,7,17,137,0,0,0,0,42,48,0,0,0,0,0,0,0,0,20,0,61,0,105,0,0,0,17,0,0,0,118,0,21,0,40,0,0,0,20,0,0,13,0,0,0,0,0,0,3,0
KU-NE-D3-2018-5-25-T5,KU-NE-2018-5-25-T5,Kusu,KU-NE,25,5,2018,25/05/2018,1.225680556,103.8599028,Crest,Fringing,3,5,"DH, SJ",0,0,0,0,0,0,0,0,0,0,21,32,0,0,0,89,0,0,20,0,0,0,0,0,0,0,0,0,25,0,5,0,70,0,0,30,0,0,0,0,30,0,0,0,48,0,0,0,0,67,0,34,0,0,0,0,0,0,0,0
KU-NE-D3-2018-9-26-T1,KU-NE-2018-9-26-T1,Kusu,KU-NE,26,9,2018,26/09/2018,1.225680556,103.8599028,Crest,Fringing,3,1,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,57,0,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KU-NE-D3-2018-9-26-T2,KU-NE-2018-9-26-T2,Kusu,KU-NE,26,9,2018,26/09/2018,1.225680556,103.8599028,Crest,Fringing,3,2,SC,0,0,0,0,0,0,0,0,0,0,0,8,0,0,19,15,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,94,23,0,0,0,52,0,21,0,0,0,0,0,8,0,0,131,97,0,0,0,0,0,0,0
KU-NE-D3-2018-9-26-T3,KU-NE-2018-9-26-T3,Kusu,KU-NE,26,9,2018,26/09/2018,1.225680556,103.8599028,Crest,Fringing,3,3,SC,0,0,0,0,0,0,0,0,0,0,27,0,10,0,0,0,0,0,0,29,0,0,0,9,0,0,0,0,0,0,0,0,83,0,0,52,27,0,0,0,23,0,50,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KU-NE-D3-2018-9-26-T4,KU-NE-2018-9-26-T4,Kusu,KU-NE,26,9,2018,26/09/2018,1.225680556,103.8599028,Crest,Fringing,3,4,SC,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,19,0,0,16,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,14,0,0,0,63,25,44,0,0,0,0,0,0,97,0,90,4,0,0,0,0,0,0,0
KU-NE-D3-2018-9-26-T5,KU-NE-2018-9-26-T5,Kusu,KU-NE,26,9,2018,26/09/2018,1.225680556,103.8599028,Crest,Fringing,3,5,SC,0,0,0,0,0,0,0,0,0,0,0,8,61,27,12,109,0,12,121,6,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,16,0,0,0,123,0,0,0,32,0,0,0,0,0,0,41,0,0,0,0,0,0,8,0
KU-NE-D3-2019-9-16-T1,KU-NE-2019-9-16-T1,Kusu,KU-NE,16,9,2019,16/09/2019,1.225680556,103.8599028,Crest,Fringing,3,1,"DH, SC, KT, CM, JF",0,0,0,0,0,0,0,0,0,0,30,5,0,10,0,0,0,0,0,8,0,0,0,253,0,0,0,0,0,0,19,0,7,0,0,4,0,0,0,0,0,15,29,0,76,0,0,0,0,50,0,0,129,0,0,0,0,0,0,0
KU-NE-D3-2019-9-16-T2,KU-NE-2019-9-16-T2,Kusu,KU-NE,16,9,2019,16/09/2019,1.225680556,103.8599028,Crest,Fringing,3,2,"DH, SC, KT, CM, JF",0,0,0,0,0,0,0,0,0,0,0,5,0,86,0,22,0,0,4,0,0,0,0,0,0,0,0,0,5,0,119,0,108,0,0,0,0,0,140,0,100,27,38,0,29,0,0,0,0,0,0,80,22,0,0,0,0,0,45,0
